,NestBox,Plot,latitude,longitude,CatchDate,CatchMonth,Season,coords.x1,coords.x2,Occur,CatchYear,B1,B2,B3,B4,B5,NDVI,Elevation,Slope,Aspect,NDVItext,Dist_to_path
592,2138,21,48.01958,11.34068,1/18/2013 12:00,1,1,674533.0684,5321127.339,0,2013,40,29,23,96,52,0.613445378,14.93081624,0.025713358,0.569954956,1.18E-05,0
1326,2138,21,48.01958,11.34068,5/24/2013 12:00,5,0,674533.0684,5321127.339,0,2013,40,29,23,96,52,0.613445378,14.93081624,0.025713358,0.569954956,1.18E-05,0
1327,2140,21,48.01966,11.33912,5/27/2013 12:00,5,0,674416.4836,5321132.696,0,2013,39,28,20,86,45,0.622641509,15.99999998,0.016341355,0.687378802,5.83E-06,0
1328,2141,21,48.01948,11.33872,5/27/2013 12:00,5,0,674387.2667,5321111.786,0,2013,41,29,21,95,47,0.637931034,15.73698369,0.00629861,3.364888751,8.50E-06,0
593,2142,21,48.01954,11.33774,1/18/2013 12:00,1,1,674313.9946,5321116.237,0,2013,40,27,21,64,40,0.505882353,15.06376195,0.008909398,0.830191365,5.16E-06,30
1329,2142,21,48.01954,11.33774,5/27/2013 12:00,5,0,674313.9946,5321116.237,0,2013,40,27,21,64,40,0.505882353,15.06376195,0.008909398,0.830191365,5.16E-06,30
594,2143,21,48.01957,11.33712,1/18/2013 12:00,1,1,674267.6657,5321118.168,0,2013,39,31,23,75,50,0.530612245,15.17719384,0.015241886,1.196501356,5.21E-06,60
1330,2143,21,48.01957,11.33712,5/27/2013 12:00,5,0,674267.6657,5321118.168,0,2013,39,31,23,75,50,0.530612245,15.17719384,0.015241886,1.196501356,5.21E-06,60
595,2144,21,48.0195,11.33642,1/18/2013 12:00,1,1,674215.7091,5321108.805,0,2013,38,27,20,73,38,0.569892473,16,8.96E-11,0.932243378,4.54E-06,123.6931688
596,2146,21,48.01995,11.34075,1/18/2013 12:00,1,1,674537.0381,5321168.618,0,2013,39,30,22,98,51,0.633333333,14.1474489,0.004490813,0.28952248,1.10E-05,42.42640687
597,2147,21,48.02053,11.34113,1/18/2013 12:00,1,1,674563.412,5321233.938,0,2013,40,28,21,90,43,0.621621622,14.99999997,0.006947702,4.357342714,3.68E-06,60
1331,2148,21,48.02047,11.3405,5/20/2013 12:00,5,0,674516.6422,5321225.842,0,2013,40,29,20,86,46,0.622641509,14.47706837,0.014028936,5.135580122,3.43E-06,30
598,2149,21,48.02093,11.34029,1/18/2013 12:00,1,1,674499.4315,5321276.49,0,2013,40,29,21,88,45,0.614678899,14.68561151,0.025232488,2.210650499,5.93E-06,0
599,2150,21,48.02099,11.34129,1/18/2013 12:00,1,1,674573.7877,5321285.423,0,2013,40,32,23,118,60,0.673758865,14.61762666,0.015192783,5.859246504,1.32E-05,67.08203932
885,1044,10,47.96037,11.15437,5/21/2013 12:00,5,0,660825.4898,5314141.598,1,2013,39,29,19,95,49,0.666666667,19.99999999,0.012689943,4.055233649,1.12E-05,0
193,1124,11,47.97861,11.15844,1/14/2013 12:00,1,1,661072.5531,5316177.236,1,2013,40,29,20,96,50,0.655172414,18.9013504,0.031160345,5.492661903,1.15E-06,60
884,2014,20,48.00483,11.27816,5/31/2013 12:00,5,0,669919.9904,5319348.318,1,2013,40,29,21,82,41,0.59223301,13.91145285,0.014688656,1.807286913,1.05E-05,234.3074903
883,2014,20,48.00483,11.27816,5/31/2013 12:00,5,0,669919.9904,5319348.318,1,2013,40,29,21,82,41,0.59223301,13.91145285,0.014688656,1.807286913,1.05E-05,234.3074903
882,1206,12,47.98755,11.18014,5/24/2013 12:00,5,0,662663.7238,5317216.37,1,2013,41,28,20,92,46,0.642857143,14.99999999,0.005290746,5.722121916,4.04E-06,30
881,1348,13,47.98359,11.17459,5/24/2013 12:00,5,0,662262.0664,5316764.569,1,2013,40,28,20,97,47,0.658119658,15.50507318,0.024441358,2.612138173,2.04E-06,30
879,1713,17,47.92177,11.20053,5/24/2013 12:00,5,0,664393.5868,5309949.035,1,2013,40,29,22,112,53,0.671641791,16.02223558,0.01599002,4.23924343,5.93E-06,30
878,1728,17,47.92262,11.19984,5/29/2013 12:00,5,0,664339.3486,5310042.03,1,2013,40,29,21,113,54,0.686567164,15.03279028,0.003362026,5.422850715,2.63E-06,120
192,1826,18,47.93201,11.22283,1/19/2013 12:00,1,1,666026.6655,5311134.819,1,2013,39,27,20,96,47,0.655172414,15.71497317,0.022495999,1.519290594,4.70E-06,94.86832981
877,1842,18,47.93284,11.22474,5/28/2013 12:00,5,0,666166.6589,5311231.175,1,2013,41,32,27,77,41,0.480769231,13.59095649,0.02699248,2.058766485,1.54E-05,0
876,1537,15,47.9607,11.24084,5/30/2013 12:00,5,0,667279.1504,5314362.232,1,2013,40,28,20,85,42,0.619047619,17.46934474,0.016641381,4.933628037,1.98E-05,84.85281374
875,1444,14,47.97404,11.19992,5/27/2013 12:00,5,0,664182.3171,5315756.84,1,2013,40,30,22,112,51,0.671641791,14.4230075,0.013499359,0.015040014,1.99E-06,30
874,1441,14,47.97405,11.20191,5/26/2013 12:00,5,0,664330.7936,5315762.191,1,2013,39,29,22,109,52,0.664122137,14.18308861,0.010780758,3.965469398,7.64E-06,0
873,1441,14,47.97405,11.20191,5/28/2013 12:00,5,0,664330.7936,5315762.191,1,2013,39,29,22,109,52,0.664122137,14.18308861,0.010780758,3.965469398,7.64E-06,0
872,1007,10,47.96304,11.15794,5/21/2013 12:00,5,0,661083.6761,5314445.785,1,2013,41,32,23,123,55,0.684931507,21,0.012457739,4.449405501,1.68E-06,30
871,1920,19,47.99052,11.27697,5/24/2013 12:00,5,0,669878.2287,5317755.328,1,2013,39,29,21,97,49,0.644067797,16.79863991,0.010349901,3.149845961,7.82E-06,30
870,1934,19,47.99176,11.27754,5/29/2013 12:00,5,0,669916.68,5317894.394,1,2013,41,31,23,108,48,0.648854962,16.18104866,0.011374654,2.488444745,4.68E-05,67.08203932
869,1934,19,47.99176,11.27754,5/25/2013 12:00,5,0,669916.68,5317894.394,1,2013,41,31,23,108,48,0.648854962,16.18104866,0.011374654,2.488444745,4.68E-05,67.08203932
868,2149,21,48.02093,11.34029,5/25/2013 12:00,5,0,674499.4315,5321276.49,1,2013,40,29,21,88,45,0.614678899,14.68561151,0.025232488,2.210650499,5.93E-06,0
867,1647,16,47.95741,11.20311,5/29/2013 12:00,5,0,664473.1883,5313915.434,1,2013,40,31,24,76,45,0.52,16,0.004928086,0.415742779,1.24E-05,90
866,1608,16,47.9591,11.19976,5/29/2013 12:00,5,0,664217.7486,5314096.115,1,2013,40,30,21,104,51,0.664,15.14766177,0.001913471,0.943607028,5.25E-06,120
865,2012,20,48.00467,11.27674,5/30/2013 12:00,5,0,669814.6087,5319327.406,1,2013,39,28,21,81,41,0.588235294,14.90036597,0.014118528,2.337684711,2.57E-06,127.2792206
864,1407,14,47.97672,11.20041,5/30/2013 12:00,5,0,664210.383,5316055.73,1,2013,39,28,21,88,42,0.614678899,13.00632552,0.00852872,2.122631463,2.90E-05,30
191,1313,13,47.97958,11.1766,1/13/2013 12:00,1,1,662424.6237,5316323.141,1,2013,40,29,22,95,40,0.623931624,14.32343346,0.040969289,4.893727074,2.44E-06,30
863,1308,13,47.97911,11.17611,5/23/2013 12:00,5,0,662389.5347,5316269.875,1,2013,40,29,22,105,51,0.653543307,14.7101648,0.036922754,5.637003373,3.78E-06,0
861,2101,21,48.01605,11.33803,5/20/2013 12:00,5,0,674347.3891,5320729.026,1,2013,40,30,25,88,53,0.557522124,16,0.00730252,3.918283518,8.26E-06,84.85281374
860,1007,10,47.96304,11.15794,5/21/2013 12:00,5,0,661083.6761,5314445.785,1,2013,41,32,23,123,55,0.684931507,21,0.012457739,4.449405501,1.68E-06,30
859,1738,17,47.92315,11.19775,5/30/2013 12:00,5,0,664181.5448,5310096.483,1,2013,39,27,20,58,22,0.487179487,13.42879957,0.01839228,3.91912732,7.68E-05,120
189,1748,17,47.92397,11.19635,1/16/2013 12:00,1,1,664074.3696,5310184.637,1,2013,38,29,21,77,41,0.571428571,14.27347496,0.034175831,2.785499172,3.58E-06,42.42640687
858,1742,17,47.92361,11.1971,5/21/2013 12:00,5,0,664131.5335,5310146.223,1,2013,39,28,21,83,42,0.596153846,13.99999997,0.012057705,3.478158068,9.94E-06,94.86832981
857,1706,17,47.92135,11.19685,5/31/2013 12:00,5,0,664120.01,5309894.524,1,2013,39,29,20,95,45,0.652173913,15.70756306,0.042374234,6.275728469,4.96E-06,0
856,2013,20,48.00471,11.27758,5/24/2013 12:00,5,0,669877.1268,5319333.703,1,2013,40,28,22,92,43,0.614035088,15.6345576,0.016266241,3.114293391,4.36E-06,169.7056275
188,1316,13,47.98002,11.17545,1/13/2013 12:00,1,1,662337.4314,5316369.619,1,2013,40,29,21,106,51,0.669291339,14,0.000192582,2.356193764,1.69E-06,0
855,1315,13,47.97954,11.17559,5/23/2013 12:00,5,0,662349.3836,5316316.568,1,2013,41,29,21,103,50,0.661290323,14.00000001,0.002700754,0.16405131,1.03E-06,0
187,1449,14,47.97363,11.20046,1/15/2013 12:00,1,1,664223.9164,5315712.424,1,2013,40,31,22,115,53,0.678832117,15,0.004848914,1.730950368,2.17E-06,30
854,1448,14,47.97355,11.20099,5/28/2013 12:00,5,0,664263.723,5315704.662,1,2013,40,30,22,115,54,0.678832117,14.77149734,0.008426214,1.284171758,1.18E-06,0
186,1430,14,47.975,11.20042,1/15/2013 12:00,1,1,664216.5855,5315864.596,1,2013,40,29,21,103,50,0.661290323,14.48481443,0.016774635,6.119074522,6.20E-06,60
853,1432,14,47.97506,11.19916,5/26/2013 12:00,5,0,664122.3666,5315868.581,1,2013,40,30,21,91,48,0.625,15,0.007177587,2.054018075,9.65E-05,0
852,1730,17,47.92272,11.20114,5/30/2013 12:00,5,0,664436.1434,5310055.914,1,2013,42,33,24,114,60,0.652173913,15.02341917,0.016822337,2.932605324,1.98E-05,30
851,2139,21,48.01961,11.33977,5/24/2013 12:00,5,0,674465.1168,5321128.611,1,2013,39,29,22,87,48,0.596330275,15.40105527,0.023882716,0.208323086,4.22E-06,0
850,2002,20,48.00396,11.27943,5/24/2013 12:00,5,0,670017.5703,5319254.43,1,2013,45,36,30,111,80,0.574468085,15.78664897,0.005528709,4.526337572,5.62E-05,94.86832981
849,2002,20,48.00396,11.27943,5/24/2013 12:00,5,0,670017.5703,5319254.43,1,2013,45,36,30,111,80,0.574468085,15.78664897,0.005528709,4.526337572,5.62E-05,94.86832981
848,2038,20,48.00619,11.2775,5/24/2013 12:00,5,0,669866.2984,5319498.009,1,2013,40,28,21,74,35,0.557894737,14.00000002,0.00739756,4.729831404,1.63E-05,296.9848481
847,1902,19,47.98911,11.27636,5/25/2013 12:00,5,0,669837.3492,5317597.281,1,2013,40,30,22,99,49,0.636363636,16.4437407,0.011178236,1.06785758,3.12E-05,30
846,1916,19,47.99047,11.27461,5/25/2013 12:00,5,0,669702.3295,5317744.572,1,2013,41,31,24,109,53,0.639097744,16.00439727,0.016703894,0.399064369,1.74E-06,60
845,1902,19,47.98911,11.27636,5/25/2013 12:00,5,0,669837.3492,5317597.281,1,2013,40,30,22,99,49,0.636363636,16.4437407,0.011178236,1.06785758,3.12E-05,30
844,1916,19,47.99047,11.27461,5/25/2013 12:00,5,0,669702.3295,5317744.572,1,2013,41,31,24,109,53,0.639097744,16.00439727,0.016703894,0.399064369,1.74E-06,60
843,1919,19,47.99043,11.27638,5/25/2013 12:00,5,0,669834.5084,5317744.026,1,2013,40,29,21,90,45,0.621621622,15.9602516,0.017233586,1.548760124,8.25E-06,0
842,2029,20,48.00552,11.27555,5/27/2013 12:00,5,0,669723.0655,5319419.25,1,2013,40,31,23,99,44,0.62295082,14.83322603,0.013463211,4.909130094,2.71E-05,134.1640786
841,1323,13,47.9804,11.17544,5/27/2013 12:00,5,0,662335.4934,5316411.831,1,2013,39,29,22,109,52,0.664122137,14,0.002441628,5.497787107,4.06E-06,0
840,1323,13,47.9804,11.17544,5/27/2013 12:00,5,0,662335.4934,5316411.831,1,2013,39,29,22,109,52,0.664122137,14,0.002441628,5.497787107,4.06E-06,0
839,1807,18,47.93063,11.22396,5/28/2013 12:00,5,0,666115.4841,5310983.884,1,2013,39,27,19,66,33,0.552941176,16.99999998,0.012820109,2.28600398,2.17E-05,0
838,1818,18,47.9315,11.22477,5/28/2013 12:00,5,0,666173.1944,5311082.317,1,2013,40,30,20,99,51,0.663865546,17,0.004530552,5.619778165,6.62E-06,0
837,1807,18,47.93063,11.22396,5/28/2013 12:00,5,0,666115.4841,5310983.884,1,2013,39,27,19,66,33,0.552941176,16.99999998,0.012820109,2.28600398,2.17E-05,0
836,1850,18,47.93347,11.2226,5/28/2013 12:00,5,0,666004.8123,5311296.583,1,2013,40,29,21,73,36,0.553191489,15.71658047,0.036694367,4.798248877,1.40E-05,30
835,1850,18,47.93347,11.2226,5/28/2013 12:00,5,0,666004.8123,5311296.583,1,2013,40,29,21,73,36,0.553191489,15.71658047,0.036694367,4.798248877,1.40E-05,30
834,1715,17,47.92216,11.20123,5/28/2013 12:00,5,0,664444.6421,5309993.869,1,2013,41,33,24,107,62,0.633587786,16.02128377,0.022266662,0.071325767,7.07E-05,30
833,1715,17,47.92216,11.20123,5/28/2013 12:00,5,0,664444.6421,5309993.869,1,2013,41,33,24,107,62,0.633587786,16.02128377,0.022266662,0.071325767,7.07E-05,30
832,1639,16,47.95775,11.19707,5/30/2013 12:00,5,0,664021.2181,5313940.356,1,2013,39,27,20,81,35,0.603960396,17,0.007487221,5.959279175,6.10E-06,150
831,2145,21,48.01994,11.33982,5/27/2013 12:00,5,0,674467.7309,5321165.4,1,2013,40,29,22,84,42,0.58490566,14.39420165,0.02401128,0.273635624,8.62E-06,0
830,1043,10,47.96036,11.15387,5/26/2013 12:00,5,0,660788.1973,5314139.444,1,2013,39,30,21,104,53,0.664,19.17283311,0.012054206,3.705457543,4.67E-06,30
829,1219,12,47.98887,11.18129,5/25/2013 12:00,5,0,662745.3712,5317365.499,1,2013,40,29,20,99,48,0.663865546,14.61387279,0.024292807,4.726086929,9.34E-07,30
828,1219,12,47.98887,11.18129,5/25/2013 12:00,5,0,662745.3712,5317365.499,1,2013,40,29,20,99,48,0.663865546,14.61387279,0.024292807,4.726086929,9.34E-07,30
827,1003,10,47.96354,11.15592,5/23/2013 12:00,5,0,660931.3428,5314497.136,1,2013,40,31,22,115,54,0.678832117,20.00000001,0.008365227,4.336329897,3.74E-06,42.42640687
826,1032,10,47.96114,11.15636,5/21/2013 12:00,5,0,660971.6447,5314231.325,1,2013,40,30,22,110,51,0.666666667,19.92836311,0.016385477,6.278309865,2.92E-06,60
825,1347,13,47.98405,11.17471,5/21/2013 12:00,5,0,662269.5777,5316815.945,1,2013,40,28,21,91,47,0.625,16,0.001682993,3.926990679,4.32E-06,42.42640687
824,1348,13,47.98359,11.17459,5/24/2013 12:00,5,0,662262.0664,5316764.569,1,2013,40,28,20,97,47,0.658119658,15.50507318,0.024441358,2.612138173,2.04E-06,30
823,1003,10,47.96354,11.15592,5/23/2013 12:00,5,0,660931.3428,5314497.136,1,2013,40,31,22,115,54,0.678832117,20.00000001,0.008365227,4.336329897,3.74E-06,42.42640687
185,1111,11,47.97955,11.16058,1/14/2013 12:00,1,1,661229.3137,5316286.179,1,2013,40,29,20,91,46,0.63963964,19.86024292,0.027099789,0.955781506,6.96E-06,0
184,1125,11,47.97866,11.15777,1/14/2013 12:00,1,1,661022.4015,5316181.393,1,2013,40,27,21,76,38,0.567010309,17.00000001,0.019613341,5.152849624,1.26E-05,120
822,1107,11,47.97998,11.15854,5/24/2013 12:00,5,0,661075.7518,5316329.703,1,2013,40,29,20,82,39,0.607843137,15.06624047,0.042081097,3.819808058,4.24E-06,108.1665383
183,1050,10,47.96001,11.15725,1/15/2013 12:00,1,1,661041.5931,5314107.599,1,2013,41,29,24,92,48,0.586206897,19.59774952,0.038148344,2.004406104,5.27E-06,30
821,1036,10,47.96085,11.15771,5/26/2013 12:00,5,0,661073.3188,5314201.915,1,2013,40,30,23,116,54,0.669064748,19.92522303,0.030338258,1.078480633,4.54E-06,30
182,1038,10,47.9608,11.15665,1/15/2013 12:00,1,1,660994.3489,5314194.144,1,2013,40,31,21,115,55,0.691176471,20,0.002650333,5.242263119,5.69E-06,42.42640687
181,1308,13,47.97911,11.17611,1/13/2013 12:00,1,1,662389.5347,5316269.875,1,2013,40,29,22,105,51,0.653543307,14.7101648,0.036922754,5.637003373,3.78E-06,0
820,1536,15,47.96044,11.24017,5/28/2013 12:00,5,0,667229.9769,5314331.883,1,2013,38,28,21,94,48,0.634782609,17,0.0023938,2.788842595,2.66E-05,84.85281374
819,2010,20,48.00481,11.27552,5/2/2013 12:00,5,0,669723.1584,5319340.277,1,2013,40,30,22,94,47,0.620689655,16.99999998,0.027087303,0.788528085,5.40E-05,67.08203932
818,1006,10,47.96296,11.1572,5/11/2013 12:00,5,0,661028.6887,5314435.349,1,2013,40,30,20,111,52,0.694656489,20.49245164,0.005136853,3.380041301,4.11E-06,30
817,1722,17,47.92218,11.19641,5/20/2013 12:00,5,0,664084.5147,5309985.831,1,2013,39,30,20,100,47,0.666666667,12.72713443,0.019532004,5.910123858,1.44E-05,0
816,1721,17,47.92229,11.19718,5/31/2013 12:00,5,0,664141.6872,5309999.693,1,2013,40,29,20,99,48,0.663865546,13.94051914,0.01084662,5.821023778,1.72E-06,60
815,1730,17,47.92272,11.20114,5/30/2013 12:00,5,0,664436.1434,5310055.914,1,2013,42,33,24,114,60,0.652173913,15.02341917,0.016822337,2.932605324,1.98E-05,30
814,1732,17,47.9235,11.20041,5/29/2013 12:00,5,0,664379.1392,5310141.044,1,2013,40,29,22,95,47,0.623931624,14.94123404,0.01309159,2.032969092,6.72E-06,42.42640687
813,1536,15,47.96044,11.24017,5/28/2013 12:00,5,0,667229.9769,5314331.883,1,2013,38,28,21,94,48,0.634782609,17,0.0023938,2.788842595,2.66E-05,84.85281374
812,1517,15,47.96181,11.2398,5/28/2013 12:00,5,0,667197.9349,5314483.338,1,2013,39,29,21,91,48,0.625,16.02972352,0.016556394,5.324692337,2.42E-06,60
811,1412,14,47.97627,11.2008,5/27/2013 12:00,5,0,664240.9139,5316006.55,1,2013,40,28,21,75,39,0.5625,13.19538077,0.019280884,1.787264509,2.79E-05,30
810,1412,14,47.97627,11.2008,5/27/2013 12:00,5,0,664240.9139,5316006.55,1,2013,40,28,21,75,39,0.5625,13.19538077,0.019280884,1.787264509,2.79E-05,30
809,1444,14,47.97404,11.19992,5/27/2013 12:00,5,0,664182.3171,5315756.84,1,2013,40,30,22,112,51,0.671641791,14.4230075,0.013499359,0.015040014,1.99E-06,30
808,1429,14,47.97498,11.2012,5/27/2013 12:00,5,0,664274.8571,5315864.035,1,2013,39,29,22,101,52,0.642276423,14.22758402,0.023433517,0.131987515,3.40E-06,60
807,2025,20,48.00517,11.27464,5/21/2013 12:00,5,0,669656.3447,5319378.348,1,2013,40,30,21,98,49,0.647058824,15.99999998,0.024060999,0.287274659,7.71E-06,84.85281374
806,2025,20,48.00517,11.27464,5/21/2013 12:00,5,0,669656.3447,5319378.348,1,2013,40,30,21,98,49,0.647058824,15.99999998,0.024060999,0.287274659,7.71E-06,84.85281374
805,1230,12,47.98983,11.18061,5/19/2013 12:00,5,0,662691.6206,5317470.755,1,2013,40,29,21,99,45,0.65,14.61418428,0.022770149,2.811924763,2.97E-05,30
804,1335,13,47.98225,11.17552,5/19/2013 12:00,5,0,662335.6602,5316617.603,1,2013,40,29,21,108,50,0.674418605,14.00000002,0.006090183,5.545928933,5.12E-06,0
803,1335,13,47.98225,11.17552,5/19/2013 12:00,5,0,662335.6602,5316617.603,1,2013,40,29,21,108,50,0.674418605,14.00000002,0.006090183,5.545928933,5.12E-06,0
802,1233,12,47.98957,11.18258,5/18/2013 12:00,5,0,662839.4098,5317446.019,1,2013,40,28,19,98,45,0.675213675,14.00000003,0.011708106,6.168352631,4.39E-06,0
801,1546,15,47.9596,11.2386,5/31/2013 12:00,5,0,667115.4919,5314235.125,1,2013,40,28,22,98,51,0.633333333,17.41341488,0.019541822,5.536390242,8.41E-06,120
800,1803,18,47.93018,11.22155,5/31/2013 12:00,5,0,665936.922,5310928.687,1,2013,39,27,19,75,33,0.595744681,16.37579676,0.032850144,4.383379846,2.29E-05,0
180,2112,21,48.0174,11.33777,1/18/2013 12:00,1,1,674323.449,5320878.472,1,2013,39,29,21,93,47,0.631578947,17,0.000711322,5.44838636,1.18E-05,0
799,2130,21,48.01866,11.33709,5/24/2013 12:00,5,0,674268.4972,5321016.966,1,2013,40,28,20,78,40,0.591836735,15.00000001,0.014017746,3.360025642,8.59E-06,84.85281374
798,1718,17,47.92222,11.19911,5/2/2013 12:00,5,0,664286.0836,5309996.021,1,2013,40,29,22,114,50,0.676470588,15.74810022,0.034689404,4.897264926,9.00E-07,120
797,1308,13,47.97911,11.17611,5/23/2013 12:00,5,0,662389.5347,5316269.875,1,2013,40,29,22,105,51,0.653543307,14.7101648,0.036922754,5.637003373,3.78E-06,0
179,1945,19,47.99316,11.27846,1/9/2013 12:00,1,1,669980.7132,5318052.014,1,2013,40,30,23,109,56,0.651515152,16.99999999,0.00892956,1.361760829,1.21E-05,169.7056275
178,1941,19,47.99276,11.27834,1/9/2013 12:00,1,1,669973.0755,5318007.295,1,2013,40,30,22,105,54,0.653543307,16.99999996,0.008820932,3.081681594,6.47E-06,174.9285568
177,1548,15,47.95922,11.2378,1/10/2013 12:00,1,1,667056.9992,5314191.16,1,2013,37,29,22,102,52,0.64516129,17.38911566,0.014396705,6.011196206,8.44E-06,84.85281374
176,1217,12,47.98882,11.18006,1/12/2013 12:00,1,1,662653.763,5317357.345,1,2013,40,29,22,98,45,0.633333333,14.00000001,0.032856524,1.418882254,3.18E-06,42.42640687
175,1324,13,47.98085,11.17536,1/13/2013 12:00,1,1,662328.1126,5316461.674,1,2013,40,29,19,104,49,0.691056911,14,0.00701049,4.452428447,4.80E-06,0
796,1950,19,47.99345,11.27819,5/21/2013 12:00,5,0,669959.6186,5318083.648,1,2013,40,28,20,91,46,0.63963964,17.50564827,0.008520058,1.584330284,2.53E-05,174.9285568
174,1923,19,47.99098,11.2769,1/9/2013 12:00,1,1,669871.4962,5317806.297,1,2013,39,28,21,101,51,0.655737705,16.67481667,0.005972363,3.741727572,7.23E-06,30
173,2044,20,48.0066,11.2775,1/17/2013 12:00,1,1,669864.9515,5319543.575,1,2013,39,28,22,81,50,0.572815534,14.1524387,0.016590873,4.367583602,0.000282116,318.9043744
172,2134,21,48.01926,11.3385,1/18/2013 12:00,1,1,674371.6055,5321086.838,1,2013,39,28,19,88,39,0.644859813,15.65017358,0.007238685,5.403432627,1.77E-05,30
795,2124,21,48.01839,11.33987,5/26/2013 12:00,5,0,674476.6913,5320993.251,1,2013,40,29,23,93,47,0.603448276,17,0.002788463,1.070081908,6.77E-06,94.86832981
171,1109,11,47.98003,11.15985,1/14/2013 12:00,1,1,661173.3468,5316337.998,1,2013,40,29,20,91,46,0.63963964,19.71214408,0.015057448,2.323601624,2.69E-06,60
170,2140,21,48.01966,11.33912,1/18/2013 12:00,1,1,674416.4836,5321132.696,1,2013,39,28,20,86,45,0.622641509,15.99999998,0.016341355,0.687378802,5.83E-06,0
794,2149,21,48.02093,11.34029,5/25/2013 12:00,5,0,674499.4315,5321276.49,1,2013,40,29,21,88,45,0.614678899,14.68561151,0.025232488,2.210650499,5.93E-06,0
793,2049,20,48.00695,11.27697,5/25/2013 12:00,5,0,669824.2747,5319581.305,1,2013,43,35,30,86,48,0.482758621,14.20350178,0.025936399,0.998059286,0.000300696,308.8689042
792,1640,16,47.95724,11.19706,5/26/2013 12:00,5,0,664022.0864,5313883.655,1,2013,38,28,21,92,42,0.628318584,17,2.45E-10,1.81710224,1.62E-05,123.6931688
791,1716,17,47.9245,11.19771,5/28/2013 12:00,5,0,664174.283,5310246.432,1,2013,40,29,21,81,44,0.588235294,14,0.008919,2.017037239,1.20E-05,60
169,1846,18,47.9334,11.22543,1/19/2013 12:00,1,1,666216.3972,5311294.897,1,2013,40,30,21,97,50,0.644067797,16.0874704,0.018425252,3.423417744,2.72E-05,0
790,1818,18,47.9315,11.22477,5/28/2013 12:00,5,0,666173.1944,5311082.317,1,2013,40,30,20,99,51,0.663865546,17,0.004530552,5.619778165,6.62E-06,0
789,2115,21,48.01784,11.33981,5/24/2013 12:00,5,0,674474.0742,5320931.99,1,2013,39,29,20,99,51,0.663865546,17,7.32E-11,1.431110763,1.08E-05,94.86832981
168,1838,18,47.93296,11.22219,1/19/2013 12:00,1,1,665975.824,5311239.022,1,2013,38,27,19,64,33,0.542168675,14.81254616,0.031322453,5.410845789,9.71E-06,0
788,1732,17,47.9235,11.20041,5/29/2013 12:00,5,0,664379.1392,5310141.044,1,2013,40,29,22,95,47,0.623931624,14.94123404,0.01309159,2.032969092,6.72E-06,42.42640687
167,1416,14,47.976,11.20104,1/15/2013 12:00,1,1,664259.6804,5315977.054,1,2013,39,27,21,76,40,0.567010309,12.00000001,0.0154189,2.176376921,1.50E-05,60
787,1424,14,47.97561,11.20158,5/26/2013 12:00,5,0,664301.2154,5315934.861,1,2013,39,27,20,80,38,0.6,12.15446958,0.018280598,5.104118131,2.23E-05,90
786,1929,19,47.99129,11.27501,5/24/2013 12:00,5,0,669729.4806,5317836.585,1,2013,40,30,21,98,56,0.647058824,16.18937676,0.010948641,2.312689255,0.000112159,0
166,1917,19,47.99035,11.27508,1/9/2013 12:00,1,1,669737.7866,5317732.271,1,2013,39,29,22,99,48,0.636363636,16.11215301,0.010402962,0.468880806,4.30E-06,60
